no,topik,subtopik,soal,jawaban,contoh,konteks,link_sumber
1175,bumi dan peristiwa alam,tanah,dari mana tanah berasal?,tanah berasal dari pelapukan batuan serta bahan organik.,daun yang membusuk dapat menjadi bagian tanah.,tanah sangat penting bagi tumbuhan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1176,bumi dan peristiwa alam,tanah,tanah berasal dari mana?,tanah berasal dari pelapukan batuan serta bahan organik.,daun yang membusuk dapat menjadi bagian tanah.,tanah sangat penting bagi tumbuhan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1177,bumi dan peristiwa alam,tanah,apa asal tanah?,tanah berasal dari pelapukan batuan serta bahan organik.,daun yang membusuk dapat menjadi bagian tanah.,tanah sangat penting bagi tumbuhan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1178,bumi dan peristiwa alam,jenis tanah,mengapa jenis tanah berbeda-beda?,perbedaan terjadi karena bahan serta proses pembentukan.,tanah liat berbeda sifatnya dengan tanah pasir.,setiap tanah punya ciri dan manfaat tertentu.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1179,bumi dan peristiwa alam,jenis tanah,apa alasan jenis tanah berbeda-beda?,perbedaan terjadi karena bahan serta proses pembentukan.,tanah liat berbeda sifatnya dengan tanah pasir.,setiap tanah punya ciri dan manfaat tertentu.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1180,bumi dan peristiwa alam,jenis tanah,kenapa jenis tanah berbeda-beda?,perbedaan terjadi karena bahan serta proses pembentukan.,tanah liat berbeda sifatnya dengan tanah pasir.,setiap tanah punya ciri dan manfaat tertentu.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1181,bumi dan peristiwa alam,matahari,apa peran matahari terhadap bumi?,matahari memberikan cahaya serta panas.,panas matahari membantu kehidupan di bumi.,matahari sangat penting bagi kehidupan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1182,bumi dan peristiwa alam,matahari,apa peran matahari bagi bumi?,matahari memberikan cahaya serta panas.,panas matahari membantu kehidupan di bumi.,matahari sangat penting bagi kehidupan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1183,bumi dan peristiwa alam,matahari,apa fungsi matahari terhadap bumi?,matahari memberikan cahaya serta panas.,panas matahari membantu kehidupan di bumi.,matahari sangat penting bagi kehidupan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1184,bumi dan peristiwa alam,struktur bumi,apa manfaat mengetahui struktur bumi?,pengetahuan ini membantu memahami sumber daya alam.,pengetahuan ini membantu menjaga lingkungan.,struktur bumi berkaitan dengan tanah dan batuan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1185,bumi dan peristiwa alam,struktur bumi,apa kegunaan mengetahui struktur bumi?,pengetahuan ini membantu memahami sumber daya alam.,pengetahuan ini membantu menjaga lingkungan.,struktur bumi berkaitan dengan tanah dan batuan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1186,bumi dan peristiwa alam,struktur bumi,untuk apa mengetahui struktur bumi?,pengetahuan ini membantu memahami sumber daya alam.,pengetahuan ini membantu menjaga lingkungan.,struktur bumi berkaitan dengan tanah dan batuan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1187,bumi dan peristiwa alam,batuan,apa contoh batuan yang sering ditemui?,contohnya batu kali batu apung serta batu kapur.,batu apung ringan karena berpori.,batuan merupakan bahan penyusun kerak bumi.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1188,bumi dan peristiwa alam,batuan,sebutkan contoh batuan yang sering ditemui?,contohnya batu kali batu apung serta batu kapur.,batu apung ringan karena berpori.,batuan merupakan bahan penyusun kerak bumi.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1189,bumi dan peristiwa alam,batuan,tuliskan contoh batuan yang sering ditemui!,contohnya batu kali batu apung serta batu kapur.,batu apung ringan karena berpori.,batuan merupakan bahan penyusun kerak bumi.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1190,bumi dan peristiwa alam,peristiwa alam di indonesia,sebutkan contoh peristiwa alam yang pernah terjadi di indonesia!,contohnya banjir gempa tsunami serta letusan gunung.,aceh pernah mengalami tsunami besar.,indonesia sering mengalami berbagai peristiwa alam.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1191,bumi dan peristiwa alam,peristiwa alam di indonesia,apa contoh peristiwa alam yang pernah terjadi di indonesia?,contohnya banjir gempa tsunami serta letusan gunung.,aceh pernah mengalami tsunami besar.,indonesia sering mengalami berbagai peristiwa alam.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1192,bumi dan peristiwa alam,peristiwa alam di indonesia,tuliskan contoh peristiwa alam yang pernah terjadi di indonesia!,contohnya banjir gempa tsunami serta letusan gunung.,aceh pernah mengalami tsunami besar.,indonesia sering mengalami berbagai peristiwa alam.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1193,bumi dan peristiwa alam,peristiwa alami dan akibat manusia,apa perbedaan peristiwa alam alami dan akibat kegiatan manusia?,peristiwa alam terjadi karena proses alami bumi sementara akibat kegiatan manusia dipicu oleh tindakan manusia,banjir dapat diperparah oleh sampah yang menyumbat saluran air.,tidak semua peristiwa alam terjadi karena alam semata.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1194,bumi dan peristiwa alam,peristiwa alami dan akibat manusia,bagaimana perbedaan peristiwa alam alami dan akibat kegiatan manusia?,peristiwa alam terjadi karena proses alami bumi sementara akibat kegiatan manusia dipicu oleh tindakan manusia,banjir dapat diperparah oleh sampah yang menyumbat saluran air.,tidak semua peristiwa alam terjadi karena alam semata.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1195,bumi dan peristiwa alam,peristiwa alami dan akibat manusia,apa yang membedakan peristiwa alam alami dan akibat kegiatan manusia?,peristiwa alam terjadi karena proses alami bumi sementara akibat kegiatan manusia dipicu oleh tindakan manusia,banjir dapat diperparah oleh sampah yang menyumbat saluran air.,tidak semua peristiwa alam terjadi karena alam semata.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1196,bumi dan peristiwa alam,peristiwa alam,apa yang dimaksud banjir?,peristiwa ini terjadi ketika air meluap ke daratan.,air sungai meluap saat hujan deras.,banjir sering terjadi di daerah rendah.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1197,bumi dan peristiwa alam,peristiwa alam,apa pengertian banjir?,peristiwa ini terjadi ketika air meluap ke daratan.,air sungai meluap saat hujan deras.,banjir sering terjadi di daerah rendah.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1198,bumi dan peristiwa alam,peristiwa alam,jelaskan banjir.,peristiwa ini terjadi ketika air meluap ke daratan.,air sungai meluap saat hujan deras.,banjir sering terjadi di daerah rendah.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1199,bumi dan peristiwa alam,peristiwa alam,apa yang dimaksud gempa bumi?,peristiwa ini dapat menimbulkan kerusakan.,gempa dapat merusak bangunan.,gempa bumi termasuk peristiwa alam yang berbahaya.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1200,bumi dan peristiwa alam,peristiwa alam,apa pengertian gempa bumi?,peristiwa ini dapat menimbulkan kerusakan.,gempa dapat merusak bangunan.,gempa bumi termasuk peristiwa alam yang berbahaya.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1201,bumi dan peristiwa alam,peristiwa alam,jelaskan gempa bumi.,peristiwa ini dapat menimbulkan kerusakan.,gempa dapat merusak bangunan.,gempa bumi termasuk peristiwa alam yang berbahaya.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1202,bumi dan peristiwa alam,peristiwa alam,apa itu tsunami?,peristiwa ini disebabkan oleh gangguan di dasar laut.,gelombang tsunami dapat merusak wilayah pesisir.,tsunami dapat terjadi setelah gempa bawah laut.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1203,bumi dan peristiwa alam,peristiwa alam,apa yang dimaksud tsunami?,peristiwa ini disebabkan oleh gangguan di dasar laut.,gelombang tsunami dapat merusak wilayah pesisir.,tsunami dapat terjadi setelah gempa bawah laut.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1204,bumi dan peristiwa alam,peristiwa alam,jelaskan tsunami.,peristiwa ini disebabkan oleh gangguan di dasar laut.,gelombang tsunami dapat merusak wilayah pesisir.,tsunami dapat terjadi setelah gempa bawah laut.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1205,bumi dan peristiwa alam,laporan peristiwa alam,apa isi laporan tentang peristiwa alam?,isi laporan berupa data serta penjelasan kejadian.,"laporan memuat waktu, tempat, dan dampaknya.",membuat laporan membantu memahami kejadian alam.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1206,bumi dan peristiwa alam,laporan peristiwa alam,apa saja isi laporan tentang peristiwa alam?,isi laporan berupa data serta penjelasan kejadian.,"laporan memuat waktu, tempat, dan dampaknya.",membuat laporan membantu memahami kejadian alam.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1207,bumi dan peristiwa alam,laporan peristiwa alam,laporan tentang peristiwa alam berisi apa?,isi laporan berupa data serta penjelasan kejadian.,"laporan memuat waktu, tempat, dan dampaknya.",membuat laporan membantu memahami kejadian alam.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1208,bumi dan peristiwa alam,dampak peristiwa alam,apa dampak peristiwa alam bagi manusia?,dampaknya berupa kerusakan korban jiwa serta gangguan aktivitas.,banjir membuat sekolah tidak dapat digunakan sementara.,peristiwa alam dapat merugikan kehidupan manusia.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1209,bumi dan peristiwa alam,dampak peristiwa alam,apa akibat peristiwa alam bagi manusia?,dampaknya berupa kerusakan korban jiwa serta gangguan aktivitas.,banjir membuat sekolah tidak dapat digunakan sementara.,peristiwa alam dapat merugikan kehidupan manusia.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1210,bumi dan peristiwa alam,dampak peristiwa alam,bagaimana pengaruh peristiwa alam bagi manusia?,dampaknya berupa kerusakan korban jiwa serta gangguan aktivitas.,banjir membuat sekolah tidak dapat digunakan sementara.,peristiwa alam dapat merugikan kehidupan manusia.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1211,bumi dan peristiwa alam,pencegahan banjir,sebutkan satu cara mencegah banjir!,salah satunya tidak membuang sampah sembarangan.,membersihkan selokan membantu air mengalir lancar.,pencegahan banjir memerlukan kerja sama masyarakat.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1212,bumi dan peristiwa alam,pencegahan banjir,apa satu cara mencegah banjir?,salah satunya tidak membuang sampah sembarangan.,membersihkan selokan membantu air mengalir lancar.,pencegahan banjir memerlukan kerja sama masyarakat.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1213,bumi dan peristiwa alam,pencegahan banjir,tuliskan satu cara mencegah banjir!,salah satunya tidak membuang sampah sembarangan.,membersihkan selokan membantu air mengalir lancar.,pencegahan banjir memerlukan kerja sama masyarakat.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1214,bumi dan peristiwa alam,kegiatan manusia dan permukaan bumi,bagaimana kegiatan manusia memengaruhi permukaan bumi?,kegiatan seperti penambangan serta pembangunan memberi dampak.,lahan hijau yang berubah menjadi bangunan mengurangi resapan air.,aktivitas manusia dapat mengubah bentuk permukaan bumi.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1215,bumi dan peristiwa alam,kegiatan manusia dan permukaan bumi,apa pengaruh kegiatan manusia terhadap permukaan bumi?,kegiatan seperti penambangan serta pembangunan memberi dampak.,lahan hijau yang berubah menjadi bangunan mengurangi resapan air.,aktivitas manusia dapat mengubah bentuk permukaan bumi.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1216,bumi dan peristiwa alam,kegiatan manusia dan permukaan bumi,dengan cara apa kegiatan manusia memengaruhi permukaan bumi?,kegiatan seperti penambangan serta pembangunan memberi dampak.,lahan hijau yang berubah menjadi bangunan mengurangi resapan air.,aktivitas manusia dapat mengubah bentuk permukaan bumi.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1217,bumi dan peristiwa alam,peristiwa alam,apa akibat gunung meletus?,peristiwa ini mengeluarkan lava abu serta material panas.,abu vulkanik dapat menutupi rumah dan tanaman.,gunung meletus termasuk peristiwa alam yang besar dampaknya.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1218,bumi dan peristiwa alam,peristiwa alam,apa dampak gunung meletus?,peristiwa ini mengeluarkan lava abu serta material panas.,abu vulkanik dapat menutupi rumah dan tanaman.,gunung meletus termasuk peristiwa alam yang besar dampaknya.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1219,bumi dan peristiwa alam,peristiwa alam,bagaimana pengaruh gunung meletus?,peristiwa ini mengeluarkan lava abu serta material panas.,abu vulkanik dapat menutupi rumah dan tanaman.,gunung meletus termasuk peristiwa alam yang besar dampaknya.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1220,bumi dan peristiwa alam,peristiwa alam,mengapa tanah longsor bisa terjadi?,penyebabnya adalah lereng tidak stabil serta hujan deras.,daerah gundul lebih mudah longsor.,tanah longsor sering terjadi di daerah berbukit.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1221,bumi dan peristiwa alam,peristiwa alam,apa alasan tanah longsor bisa terjadi?,penyebabnya adalah lereng tidak stabil serta hujan deras.,daerah gundul lebih mudah longsor.,tanah longsor sering terjadi di daerah berbukit.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1222,bumi dan peristiwa alam,peristiwa alam,kenapa tanah longsor bisa terjadi?,penyebabnya adalah lereng tidak stabil serta hujan deras.,daerah gundul lebih mudah longsor.,tanah longsor sering terjadi di daerah berbukit.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1223,bumi dan peristiwa alam,kesiapsiagaan,apa yang harus dilakukan saat terjadi peristiwa alam berbahaya?,manusia harus tetap tenang serta mengikuti arahan keselamatan.,warga menjauh ke tempat aman saat ada gempa.,kesiapsiagaan dapat mengurangi risiko bahaya.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1224,bumi dan peristiwa alam,kesiapsiagaan,tindakan apa yang harus dilakukan saat terjadi peristiwa alam berbahaya?,manusia harus tetap tenang serta mengikuti arahan keselamatan.,warga menjauh ke tempat aman saat ada gempa.,kesiapsiagaan dapat mengurangi risiko bahaya.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1225,bumi dan peristiwa alam,kesiapsiagaan,bagaimana sebaiknya bersikap saat terjadi peristiwa alam berbahaya?,manusia harus tetap tenang serta mengikuti arahan keselamatan.,warga menjauh ke tempat aman saat ada gempa.,kesiapsiagaan dapat mengurangi risiko bahaya.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1226,bumi dan peristiwa alam,lingkungan,mengapa menjaga lingkungan penting untuk mengurangi bencana?,lingkungan yang baik membantu mencegah banjir serta longsor.,menanam pohon membantu menahan air hujan.,lingkungan yang terjaga lebih aman dari bencana.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1227,bumi dan peristiwa alam,lingkungan,apa alasan menjaga lingkungan penting untuk mengurangi bencana?,lingkungan yang baik membantu mencegah banjir serta longsor.,menanam pohon membantu menahan air hujan.,lingkungan yang terjaga lebih aman dari bencana.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1228,bumi dan peristiwa alam,lingkungan,kenapa menjaga lingkungan penting untuk mengurangi bencana?,lingkungan yang baik membantu mencegah banjir serta longsor.,menanam pohon membantu menahan air hujan.,lingkungan yang terjaga lebih aman dari bencana.,https://www.omahbse.com/ktsp/file/sd-5_ipa_002/
1229,bumi dan peristiwa alam,struktur bumi,lapisan bumi terdiri dari apa saja?,"struktur bumi terdiri dari atmosfer, kerak bumi, mantel bumi, inti bumi luar, dan inti bumi dalam. masing-masing lapisan memiliki sifat dan fungsi yang berbeda untuk mendukung kehidupan di bumi.","atmosfer melindungi bumi dari sinar ultraviolet, sedangkan kerak bumi menjadi tempat manusia tinggal dan melakukan kegiatan. lapisan bumi yang berbeda memiliki peran penting dalam menjaga kehidupan di permukaan bumi.",bumi terdiri atas beberapa lapisan yang tersusun dari bagian luar sampai bagian dalam. setiap lapisan memiliki sifat dan fungsi yang berbeda untuk menunjang kehidupan di permukaan bumi.,https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
1230,bumi dan peristiwa alam,struktur bumi,sebutkan lapisan-lapisan bumi.,"struktur bumi terdiri dari atmosfer, kerak bumi, mantel bumi, inti bumi luar, dan inti bumi dalam. masing-masing lapisan memiliki sifat dan fungsi yang berbeda untuk mendukung kehidupan di bumi.","atmosfer melindungi bumi dari sinar ultraviolet, sedangkan kerak bumi menjadi tempat manusia tinggal dan melakukan kegiatan. lapisan bumi yang berbeda memiliki peran penting dalam menjaga kehidupan di permukaan bumi.",bumi terdiri atas beberapa lapisan yang tersusun dari bagian luar sampai bagian dalam. setiap lapisan memiliki sifat dan fungsi yang berbeda untuk menunjang kehidupan di permukaan bumi.,https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
1231,bumi dan peristiwa alam,struktur bumi,apa saja bagian penyusun struktur bumi?,"struktur bumi terdiri dari atmosfer, kerak bumi, mantel bumi, inti bumi luar, dan inti bumi dalam. masing-masing lapisan memiliki sifat dan fungsi yang berbeda untuk mendukung kehidupan di bumi.","atmosfer melindungi bumi dari sinar ultraviolet, sedangkan kerak bumi menjadi tempat manusia tinggal dan melakukan kegiatan. lapisan bumi yang berbeda memiliki peran penting dalam menjaga kehidupan di permukaan bumi.",bumi terdiri atas beberapa lapisan yang tersusun dari bagian luar sampai bagian dalam. setiap lapisan memiliki sifat dan fungsi yang berbeda untuk menunjang kehidupan di permukaan bumi.,https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
